teleplay_id,name,genre,type,episodes,rating,members
31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",short,3,6.278488751197394,485
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,6.799310106433348,13480
8987,Princess Knight☆Catue,Restricted,short,3,6.5044046797618265,3006
21019,Nunbori,"Fantasy, Kids",medium,26,7.913746536763636,60
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",short,4,6.90358118082712,8535
16514,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",long,1,6.161805410730409,152
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy,long,1,6.1873984179522274,1577
22789,Barakamon,"Comedy, Slice of Life",medium,12,6.753318543097385,225927
2741,Monkey Turn V,"Action, Drama, Sports",medium,25,6.48530162977262,245
34490,Sushi Azarashi,Comedy,medium,30,6.8056912086826,12
2789,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",medium,52,7.139573309690845,6545
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,"Magic, Music",Music,1,6.301073848983654,1773
6607,Superflat First Love,"Adventure, Fantasy",Special,1,6.4413755593280495,2433
29711,Countdown,Dementia,long,1,5.507753520002284,62
13643,Imouto Twins,Restricted,short,1,5.821813178520684,1313
33113,Scared Rider Xechs,"Adventure, Harem, Romance, Sci-Fi",medium,12,6.886428390317544,12594
234,Dan Doh!!,"Adventure, Shounen, Sports",medium,26,7.026765102740803,2351
12141,Kaze no Matasaburou,"Fantasy, Kids, Slice of Life",short,1,6.18098042686687,371
4331,Penguin no Mondai,"Comedy, Kids",medium,100,6.648126945151379,377
693,Burn Up Scramble,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",medium,12,6.802497236533268,5899
27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,"Comedy, Fantasy, Kids",long,1,7.414812880658642,106
14617,Stranger: Mukou Hadan Pilot,"Action, Adventure, Historical, Samurai, Seinen",Special,1,6.978256438689685,4741
6063,Penguin no Mondai Movie,"Comedy, Kids",long,1,6.643952377228529,110
4966,Jigazou,Comedy,long,1,6.117168887800144,1152
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,"Adventure, Comedy, Kids, Sci-Fi",Special,1,5.6898932145252825,219
26241,Inochi Kagayaku Akari,"Drama, Kids",short,1,7.010587219680836,48
24261,Hitsugi no Chaika OVA,"Action, Adventure, Comedy, Fantasy, Shounen",short,1,7.2342318036264945,20605
31319,12-sai. 2nd Season,"Romance, School, Shoujo",short,4,6.238747150977808,1383
34136,Orange: Mirai,"Drama, Romance, School, Sci-Fi, Shoujo",long,1,7.537538321231811,29969
17947,Mahou Shoujo Lyrical Nanoha Reflection,"Action, Comedy, Drama, Magic, Super Power",long,1,7.131779863028493,4772
1812,Hanoka,Sci-Fi,medium,12,6.170953759148319,1686
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",medium,10,6.7903612116820495,180032
9333,Koi☆Sento,"Comedy, Romance",short,1,6.5967778363316825,4830
4262,Koihime†Musou,"Action, Adventure, Fantasy, Historical, Martial Arts",medium,12,6.953069973927771,32176
32446,MONSTER GENERATiON,Music,Music,1,5.708014298599129,468
28689,Noroma na Jiji,Historical,long,1,7.187427040812375,51
32430,Kodanuki Ponpo,"Kids, Music",Music,1,5.047566634849002,62
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",short,3,6.639302690575329,7526
19671,Free!: FrFr - Short Movie,"Comedy, Sports",Special,7,7.132422557170425,35956
25861,Inugami-san to Nekoyama-san Special,"Comedy, School, Shoujo Ai",Special,1,6.947200298097031,7062
33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",medium,Unknown,6.842562609703768,64
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,5.520349640961435,175
4419,Catman,"Comedy, Fantasy, Slice of Life",ONA,7,5.828689293783425,1555
29980,Adventures in Beauty Wonderland,Dementia,long,1,4.6653841357094405,698
1273,Injuu Gakuen La Blue Girl: Fukkatsu-hen,"Demons, Restricted",short,4,6.451426017805933,2808
32355,Toshi Densetsu Series,Restricted,short,Unknown,6.943361654627116,4447
29770,Kikyuu,Music,Music,1,5.605067227161361,247
11917,Major: World Series,"Comedy, Drama, Sports",short,2,7.238194889650182,13405
30926,Akazukin Chanto Manabou! Koutsuu Rule,"Drama, Kids",short,1,7.010587219680836,48
3983,Mujintou Monogatari X,Restricted,short,4,5.611764820618019,531
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,"Drama, Fantasy, Harem, Romance, Shoujo",medium,12,6.6363546631146875,5827
29812,Yumemi Douji,Drama,long,1,6.51564086206791,79
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,"Drama, Historical, Kids",short,1,7.288090911002609,39
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",medium,22,6.911912369406906,72
30246,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space",Special,3,6.171808084337428,1150
2359,Choujin Densetsu Urotsukidouji Movie,"Action, Demons, Drama, Restricted",long,1,6.510699935235491,2545
3991,Mahou Shoujo-tai Arusu the Adventure,"Adventure, Comedy, Fantasy, Magic",short,6,6.6091088714139925,3208
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,Comedy,medium,13,6.210284744820455,1187
18557,High School Agent,"Action, Drama, Military",short,2,5.8427720719552845,219
5693,"Shinran-sama: Negai, Soshite Hikari",Historical,short,1,6.245750938168477,150
1949,Mahou no Chocolate,"Drama, Romance",short,1,6.393969065351872,2277
8772,Happy Weekend,"Kids, Music",Music,1,4.388111991126933,166
24909,Kaitou Joker,"Adventure, Comedy, Mystery, Shounen",medium,13,7.34019571415931,6352
1635,Ai Shimai 2: Futari no Kajitsu,Restricted,short,2,6.860242023078643,5247
3563,Momone,Restricted,short,1,5.676747998480536,838
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,"Action, Magic",Special,1,5.9856380345177005,1026
3308,Heartwork: Symphony of Destruction,"Action, Restricted",short,3,6.2689945536892,2197
28691,Kemurigusa Monogatari,,long,1,6.697551041174173,56
25437,Brothers Conflict OVA,"Harem, Romance, Shoujo",short,2,6.90956207477088,10286
31652,Taimanin Asagi 2,"Demons, Restricted, Supernatural",short,2,6.206869374050264,1904
7527,Ponsuke no Udekurabe,Action,long,1,6.483466572312602,91
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,"Comedy, Parody, Sci-Fi",Special,24,6.262168447792481,455
34222,Higanjima X,"Fantasy, Horror, Seinen, Vampire",ONA,12,5.114583976886262,160
32175,Shounen Maid,"Comedy, Shoujo, Slice of Life",medium,12,6.818363366202055,30363
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",medium,Unknown,6.191003069615898,460
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",short,16,6.7323025829987255,3952
13281,FlashBack,Music,Music,1,6.379944266007292,1508
11537,Yamatarou Kaeru,Kids,short,1,5.9040110448527034,332
32590,Taeng-gu &amp; Ulasyong,"Action, Comedy, Mecha",medium,26,6.8310552256857475,38
4411,Mirai Robo Daltanias,"Comedy, Mecha, Shounen, Space",medium,47,6.839670532224827,509
32740,Girls und Panzer der Film: Arisu War!,"Military, School",Special,1,7.028816240323961,6548
4558,Yukiyo Ichiya Monogatari,"Restricted, Historical",short,3,5.796252000384586,922
1391,Future GPX Cyber Formula,"Adventure, Sci-Fi, Shounen, Sports",medium,37,7.103274619228105,2707
4808,Hurricane Polymar,"Action, Adventure, Police, Sci-Fi, Super Power",medium,26,6.771205908896456,738
15699,Haiyore! Nyaruko-san W,"Comedy, Parody, Sci-Fi",medium,12,6.883879133014828,84442
31440,Teekyuu 6,"Comedy, Shounen, Sports",medium,12,7.000872238424113,6897
49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",short,5,7.1690770657301215,34590
2152,Oh! Edo Rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi",medium,26,7.238140126564197,8221
7960,Pachislo Kizoku Gin,"Action, Game",medium,23,6.052039374701517,223
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Restricted,short,1,6.267737972374493,1930
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,"Action, Comedy, Mecha, Sci-Fi, Super Power",short,1,6.445459495897366,2876
29399,Ousama Monogatari,"Adventure, Kids",medium,Unknown,7.354514799313047,101
3594,Tears to Tiara,"Action, Adventure, Fantasy, Magic",medium,26,7.234965203128468,50455
2165,Gegege no Kitarou (2007),"Comedy, Fantasy, Horror",medium,100,6.762619504106711,1656
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",long,1,6.80075622405188,58
1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",medium,25,7.352468682962979,10364
7897,Issho ni Sleeping: Sleeping with Hinako,Ecchi,short,1,6.624633752977862,10703
3377,Tres Marias: Sannin no Sei Shojo,Restricted,short,2,5.83397839634616,1003
20031,D-Frag!,"Comedy, Game, School, Seinen",medium,12,6.78729572646564,154548
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",Special,1,6.847847955387279,10024
10280,Uchuu Kaizoku Sara Special,"Restricted, Sci-Fi",Special,1,6.461246507511447,2441
9689,Agukaru,"Magic, Slice of Life, Supernatural",ONA,5,5.5184961711361025,955
2042,Five Star Stories,"Action, Drama, Fantasy, Mecha, Sci-Fi",long,1,6.937304290096208,5343
1645,Harlock Saga: Nibelung no Yubiwa,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",short,6,6.886605337821206,3244
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids",medium,26,7.1256642573076245,133
33190,Planetarian: Hoshi no Hito,Magic,long,1,6.90516598691813,9461
33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,6.051031041270276,55
33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,"Comedy, Mystery, Super Power",Special,1,6.093842430049111,610
1572,Jungle Taitei,"Adventure, Kids, Shounen",medium,52,6.9477692837400165,3067
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",medium,13,7.226331094076933,205987
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,7.21429887444933,136135
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",medium,24,7.26776217932187,66597
686,To Heart: Remember My Memories Specials,"Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power",Special,7,6.287118825924194,2198
30705,Makura no Danshi,Shoujo,medium,12,6.732862915481494,19386
8663,Yokoo&#039;s 3 Animation Films,"Psychological, Romance",short,3,5.863497701731736,440
23753,Kishin Houkou Demonbane (TV) Specials,"Magic, Mecha, Sci-Fi, Supernatural",Special,2,5.875907759037715,571
30312,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",short,4,7.076958787193773,48
4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",medium,48,6.886428942557508,678
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Restricted,short,2,6.554912987341963,2930
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,13,7.352275561768155,86196
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special,"Comedy, Mystery, Super Power",Special,1,6.924868206078277,4587
2621,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",long,1,6.857327480147312,1975
33449,Moving Colors,Dementia,long,1,5.5087693544765965,109
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",short,1,6.962502544830275,90
20075,Obocchama-kun,"Comedy, Parody",medium,164,7.337948868891036,85
29755,Haikyuu!! Movie 1: Owari to Hajimari,"Comedy, Drama, School, Shounen, Sports",long,1,7.800068050801654,13094
8655,Bijukubo,Restricted,short,2,6.504592508594935,2918
27915,Captain,"Shounen, Sports",Special,1,6.585312251641383,93
6122,Jinkou Shoujo: Henshin Sex Android,Restricted,short,2,6.541271419341044,3287
670,Lamune,"Drama, Romance, Slice of Life",medium,12,7.077742061511125,28716
3879,Paris no Isabelle,"Drama, Historical",medium,13,6.211987656848741,216
24133,Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",medium,12,6.799544813843681,99133
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,"Action, Adventure, Comedy, Drama, Seinen",long,1,7.341192850762075,5939
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",medium,12,7.032615259395563,133216
9869,Din Dong,"Comedy, Parody",Special,1,6.305641019824729,80
769,Burn Up! W,"Comedy, Ecchi, Mecha, Sci-Fi, Shounen",short,4,6.771416683309735,5750
11703,Code:Breaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",medium,13,7.312283516696595,135255
1388,Yakin Byoutou Ni,Restricted,short,5,6.55436527568491,2741
12505,C³ Special,"Action, Comedy, Ecchi, School, Supernatural",Special,1,6.896266107217494,18468
19629,Zecchou Rocket,Restricted,short,2,6.026268201132875,1796
143,Kannazuki no Miko,"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",medium,12,6.816572631292266,42927
24637,G-On Riders Special,"Comedy, Ecchi, Sci-Fi",Special,1,5.856442348362723,302
31730,Audition,Music,long,1,6.471322081563995,78
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",medium,15,7.139421819575629,482268
27579,Mii-chan no Tenohira,"Drama, Historical",long,1,7.10401321963978,51
373,Bannou Bunka Neko-Musume,"Adventure, Comedy, Mecha, Sci-Fi, Seinen",short,6,6.8007497142245565,6122
2579,Anime 80-nichikan Sekai Isshuu,"Adventure, Historical, Kids, Romance",medium,26,6.8688860438808135,2258
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,7.450724782180454,24707
1165,Sakura Taisen: Ouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",short,4,6.752508354071795,2890
8896,Natsufuku no Shoujo-tachi,"Drama, Historical",Special,1,6.433805178391265,347
1439,Lupin III: Walther P-38,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.400320936272833,3134
1139,Monkey Magic,"Adventure, Fantasy, Kids",medium,13,6.162966308671859,356
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Action, Adventure, Sci-Fi",long,1,6.4417495278148635,1948
5992,Tsuyoshi Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,112,7.059367388102351,550
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",medium,13,6.649392312972418,2791
21591,Wasure-boshi,"Fantasy, Music",ONA,1,5.300613716780542,451
4760,Kanokon Specials,Ecchi,Special,12,6.578962063205356,19232
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",short,3,6.960317574983186,43372
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,5.575077930416141,141
31853,Biohazard: Vendetta,"Action, Horror, Sci-Fi",long,1,6.078377082089075,2290
32950,RS Keikaku: Rebirth Storage,Mecha,Special,1,6.62321132676672,4648
30614,Ane Yome Quartet,Restricted,short,2,6.652519687900092,3921
17603,Mr. Pen Pen,"Comedy, Kids, Shoujo",Special,1,6.164016224662921,74
31450,Sol,"Dementia, Music",Music,1,4.861089182363372,88
25611,Genki Genki Non-tan (2004),"Kids, Music",medium,10,6.551173944401924,53
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",medium,25,7.413443655054611,10770
3213,Ganbare Genki,"Action, Comedy, Shounen, Sports",medium,35,6.855011565914834,805
8417,Bonobono (TV) Specials,Comedy,Special,9,6.095516756132825,120
8560,"Kyou, Koi wo Hajimemasu","Romance, School, Shoujo",short,2,7.0240511575011135,20953
33114,Experiment,Dementia,long,1,5.5077102788166385,60
17100,Nae Ireumeun Dokgotak,Sports,long,1,6.9726138044069845,66
1090,Mobile Suit Gundam I,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",long,1,7.546527250865186,12877
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,"Comedy, Seinen, Slice of Life",short,1,5.9004257058852545,280
31506,Kappa no Ude,,long,1,6.697684235631019,62
24021,Sei Shoujo The Animation,Restricted,short,1,6.3564436657703185,2159
2555,Shoukoushi Cedie,"Drama, Shoujo, Slice of Life",medium,43,7.167877167681693,1501
1859,Grappler Baki,"Action, Shounen, Sports",short,1,6.863208299660563,4557
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.398636922459371,736
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",long,1,5.941679861516298,402
17703,Danchi Tomoo,"Comedy, Seinen",medium,78,6.750420390026229,557
32324,Major 2nd,"Shounen, Sports",Special,1,6.230625939242389,458
32943,Hikari: Kariya wo Tsunagu Monogatari,Sports,Special,1,5.259084807706054,171
31848,Ojisan to Marshmallow,"Comedy, Slice of Life",medium,12,6.753318543097385,31005
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",medium,26,7.170850754106189,40
10334,Rurouni Kenshin Recap,"Action, Adventure, Comedy, Historical, Romance, Samurai",Special,1,7.118336455463697,4527
6667,Love to Live By,Music,Music,1,5.744291026237953,911
1350,Parasite Dolls,"Action, Mecha, Police, Sci-Fi",short,3,6.67761337888709,6156
33532,Kaitou Tenshi Twin Angel (TV),Magic,medium,Unknown,5.748503184618328,698
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",medium,50,6.9702469211680675,74
31339,Drifters,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",medium,12,7.131878044050811,102857
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",medium,156,6.252921366367441,158
22377,Wonder Momo,"Action, Game, Martial Arts, School",ONA,5,6.312962412990672,3218
2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Special,2,6.958215110093622,7174
6855,Da Nao Tiangong,Adventure,long,1,5.916234911702263,342
2993,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",medium,13,6.912562099385022,299278
25975,I Love Sky,"Comedy, Kids",Special,1,6.142011828168268,121
19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",medium,26,6.307402575277574,241
1798,Animation Seisaku Shinkou Kuromi-chan 2,"Comedy, Drama, Parody",short,1,6.587260766955659,3841
3132,Boukensha: The Man Was from Spain,"Adventure, Historical",medium,26,6.6708992592997145,496
29083,Lovely x Cation The Animation,Restricted,short,2,6.58959048298405,3348
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",short,2,7.05031902821405,12239
6609,Pucca (2006),"Comedy, Parody, Romance",medium,26,6.941902192338752,4425
22661,One Piece: Cry Heart,"Fantasy, Shounen",Special,3,6.946778681384199,3417
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",long,1,7.238234178717066,76
30893,Deban Desu Yo! Onigirizu,Comedy,medium,6,5.783697948148543,163
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",Ecchi,Special,1,5.640451516594325,372
1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,Restricted,short,2,6.20916687669014,2075
9938,Ikoku Meiro no Croisée The Animation,"Historical, Seinen, Slice of Life",medium,12,7.10953219698457,38652
30321,Strike the Blood: Valkyria no Oukoku-hen,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",short,2,6.798306725484341,29176
2475,6 Angels,"Action, Sci-Fi",ONA,6,6.034574755628052,1890
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",long,1,5.887294156390188,206
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",long,1,7.272055810729437,28857
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,7.480320096791322,144898
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Ecchi, Magic",short,4,6.725036096757021,117080
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",short,1,7.385629857024949,40623
